row_type,propeller,filename,source_url,apc_title,software_version,simulation_date,diameter_in,pitch_in,pitch_to_diameter,blade_count,role,rpm,speed_mph,speed_m_s,j,code_mu_equivalent_j_over_pi,efficiency_pe,ct,cp,power_hp,torque_in_lbf,thrust_lbf,power_w,torque_n_m,thrust_n,thrust_g_per_w,mach_tip,reynolds_75,figure_of_merit,same_rpm_static_ct,same_rpm_static_cp,ct_over_same_rpm_static_ct,cp_over_same_rpm_static_cp,q_over_t_over_same_rpm_static_q_over_t
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,42.05,18.798032,1.1102,0.3533876356412444,0.7665,0.1122,0.1625,0.021,0.165,0.143,15.603,0.019,0.636,4.158,0.17,32529.0,0.1845,0.1588,0.132,0.7065491183879093,1.231060606060606,1.7423567223032466
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,44.27,19.7904608,1.1686,0.37197693299437784,0.7763,0.1024,0.1542,0.02,0.156,0.131,14.804,0.018,0.581,4.0,0.17,32845.0,0.1696,0.1588,0.132,0.6448362720403024,1.1681818181818182,1.8115944602272727
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,46.48,20.7784192,1.2271,0.39059806133612957,0.7821,0.092,0.1443,0.019,0.146,0.117,13.859,0.017,0.522,3.838,0.17,33173.0,0.1543,0.1588,0.132,0.5793450881612091,1.0931818181818183,1.8869268774703558
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,48.69,21.7663776,1.2855,0.4091873586892629,0.7828,0.0811,0.1332,0.017,0.135,0.103,12.787,0.015,0.46,3.667,0.17,33513.0,0.1384,0.1588,0.132,0.5107052896725441,1.009090909090909,1.9758771438179574
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,50.91,22.758806399999997,1.3439,0.42777665604239634,0.7764,0.0698,0.1209,0.016,0.123,0.089,11.604,0.014,0.396,3.479,0.17,33863.0,0.1218,0.1588,0.132,0.43954659949622166,0.9159090909090908,2.083758791351914
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,53.12,23.746764799999998,1.4024,0.44639778438414807,0.76,0.0583,0.1075,0.014,0.109,0.074,10.325,0.012,0.33,3.264,0.17,34223.0,0.1044,0.1588,0.132,0.36712846347607053,0.8143939393939393,2.218280575913509
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,55.33,24.734723199999998,1.4608,0.4649870817372815,0.7289,0.0466,0.0934,0.012,0.095,0.059,8.963,0.011,0.264,3.005,0.17,34594.0,0.0859,0.1588,0.132,0.2934508816120907,0.7075757575757575,2.411223826245285
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,57.55,25.727151999999997,1.5192,0.48357637909041484,0.6742,0.0348,0.0785,0.01,0.08,0.044,7.532,0.009,0.197,2.672,0.18,34975.0,0.0661,0.1588,0.132,0.21914357682619645,0.5946969696969697,2.713732149076977
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,59.76,26.7151104,1.5777,0.5021975074321666,0.5782,0.0231,0.063,0.008,0.064,0.029,6.046,0.007,0.131,2.207,0.18,35365.0,0.0444,0.1588,0.132,0.14546599496221663,0.47727272727272724,3.28099173553719
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,61.97,27.7030688,1.6361,0.5207868047852999,0.3991,0.0115,0.0471,0.006,0.048,0.015,4.52,0.005,0.065,1.469,0.18,35764.0,0.0209,0.1588,0.132,0.07241813602015114,0.3568181818181818,4.9271936758893276
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,8000,64.19,28.6954976,1.6945,0.5393761021384332,0.0074,0.0001,0.0309,0.004,0.031,0.0,2.971,0.004,0.001,0.026,0.18,36172.0,0.0,0.1588,0.132,0.0006297229219143578,0.23409090909090907,371.7363636363636
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,0.0,0.0,0.0,0.0,0.0,0.1589,0.131,0.024,0.168,0.256,17.91,0.019,1.14,6.491,0.18,32851.0,0.3857,0.1589,0.131,1.0,1.0,1.0
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,2.49,1.1131296000000002,0.0585,0.018621128341751756,0.0701,0.1585,0.1322,0.024,0.17,0.256,18.074,0.019,1.138,6.418,0.18,32910.0,0.3809,0.1589,0.131,0.9974826935179357,1.0091603053435114,1.011707082139331
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,4.99,2.2307296,0.117,0.03724225668350351,0.1384,0.1583,0.1338,0.025,0.172,0.255,18.293,0.019,1.136,6.331,0.18,32981.0,0.3754,0.1589,0.131,0.9962240402769036,1.0213740458015268,1.0252453308772118
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,7.48,3.3438592000000003,0.1755,0.055863385025255265,0.2042,0.1581,0.1359,0.025,0.174,0.255,18.572,0.02,1.134,6.229,0.18,33065.0,0.3692,0.1589,0.131,0.9949653870358715,1.0374045801526717,1.0426539391920275
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,9.97,4.4569888,0.234,0.07448451336700702,0.2672,0.158,0.1384,0.025,0.178,0.255,18.915,0.02,1.134,6.112,0.18,33163.0,0.3621,0.1589,0.131,0.9943360604153555,1.0564885496183205,1.062506522369311
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,12.47,5.5745888,0.2925,0.09310564170875876,0.3268,0.1579,0.1413,0.026,0.181,0.255,19.323,0.021,1.133,5.981,0.18,33276.0,0.3543,0.1589,0.131,0.9937067337948395,1.0786259541984733,1.0854570242060635
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,14.96,6.6877184000000005,0.351,0.11172677005051053,0.3827,0.1579,0.1448,0.027,0.186,0.255,19.794,0.021,1.133,5.836,0.18,33405.0,0.3456,0.1589,0.131,0.9937067337948395,1.1053435114503818,1.1123437870137154
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,17.45,7.800847999999999,0.4095,0.13034789839226227,0.4346,0.1577,0.1487,0.027,0.191,0.254,20.322,0.022,1.132,5.68,0.18,33550.0,0.3363,0.1589,0.131,0.9924480805538074,1.1351145038167938,1.1437520269910497
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,19.94,8.9139776,0.468,0.14896902673401405,0.4822,0.1575,0.1529,0.028,0.196,0.254,20.897,0.022,1.13,5.515,0.18,33712.0,0.3262,0.1589,0.131,0.9911894273127753,1.167175572519084,1.1775504664970315
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,22.44,10.0315776,0.5265,0.16759015507576577,0.5256,0.157,0.1573,0.029,0.202,0.253,21.5,0.023,1.127,5.343,0.18,33891.0,0.3155,0.1589,0.131,0.988042794210195,1.200763358778626,1.2152948898721252
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,24.93,11.1447072,0.585,0.18621128341751753,0.5648,0.1561,0.1617,0.03,0.208,0.252,22.111,0.023,1.12,5.167,0.18,34087.0,0.3043,0.1589,0.131,0.9823788546255505,1.234351145038168,1.2564919727518573
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,27.42,12.2578368,0.6436,0.20486424274788767,0.6,0.1548,0.1661,0.03,0.213,0.25,22.701,0.024,1.111,4.99,0.18,34300.0,0.2927,0.1589,0.131,0.974197608558842,1.2679389312977098,1.3015212931731661
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,29.92,13.375436800000001,0.7021,0.22348537108963942,0.6314,0.1529,0.17,0.031,0.218,0.247,23.235,0.025,1.097,4.814,0.18,34531.0,0.2806,0.1589,0.131,0.9622404027690371,1.297709923664122,1.348633792480242
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,32.41,14.488566399999998,0.7606,0.2421064994313912,0.6594,0.1502,0.1732,0.032,0.222,0.242,23.677,0.025,1.078,4.641,0.18,34778.0,0.2681,0.1589,0.131,0.9452485840151038,1.3221374045801526,1.3987192648987101
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,34.9,15.601695999999999,0.8191,0.26072762777314296,0.6843,0.1466,0.1754,0.032,0.225,0.236,23.984,0.025,1.052,4.472,0.18,35042.0,0.2552,0.1589,0.131,0.9225928256765261,1.3389312977099237,1.4512700082271954
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,37.4,16.719296,0.8776,0.27934875611489474,0.7064,0.142,0.1764,0.032,0.226,0.229,24.113,0.026,1.019,4.309,0.19,35323.0,0.242,0.1589,0.131,0.8936438011327877,1.3465648854961831,1.5068250725728418
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,39.89,17.8324256,0.9361,0.29796988445664646,0.726,0.1363,0.1757,0.032,0.226,0.22,24.017,0.025,0.978,4.152,0.19,35620.0,0.2284,0.1589,0.131,0.8577721837633732,1.3412213740458014,1.5636102445772402
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,42.38,18.9455552,0.9946,0.31659101279839824,0.7435,0.1294,0.1731,0.032,0.222,0.209,23.657,0.025,0.928,4.001,0.19,35933.0,0.2145,0.1589,0.131,0.8143486469477658,1.3213740458015266,1.6226146512972384
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,44.88,20.0631552,1.0531,0.33521214114014997,0.7588,0.1213,0.1684,0.031,0.216,0.196,23.019,0.024,0.871,3.857,0.19,36261.0,0.2003,0.1589,0.131,0.763373190685966,1.2854961832061067,1.6839682070193764
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,47.37,21.176284799999998,1.1116,0.3538332694819017,0.7718,0.1123,0.1618,0.03,0.208,0.181,22.114,0.023,0.806,3.716,0.19,36603.0,0.1856,0.1589,0.131,0.7067337948395216,1.2351145038167939,1.747637530333825
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,49.86,22.2894144,1.1701,0.37245439782365347,0.7818,0.1025,0.1534,0.028,0.197,0.165,20.971,0.022,0.736,3.577,0.19,36960.0,0.1707,0.1589,0.131,0.645059786028949,1.1709923664122137,1.8153237758331784
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,52.36,23.407014399999998,1.2286,0.3910755261654052,0.7881,0.0921,0.1435,0.026,0.184,0.149,19.619,0.021,0.661,3.433,0.19,37330.0,0.1553,0.1589,0.131,0.57960981749528,1.0954198473282442,1.8899263164001954
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,54.85,24.520144000000002,1.2871,0.409696654507157,0.7893,0.0811,0.1323,0.024,0.17,0.131,18.084,0.019,0.582,3.282,0.19,37712.0,0.1394,0.1589,0.131,0.5103838892385147,1.0099236641221374,1.9787530237855442
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,57.34,25.633273600000003,1.3456,0.4283177828489087,0.7836,0.0698,0.1199,0.022,0.154,0.113,16.389,0.017,0.501,3.117,0.19,38107.0,0.1228,0.1589,0.131,0.4392699811202014,0.9152671755725191,2.0836096590039155
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,59.83,26.7464032,1.4041,0.4469389111906605,0.7683,0.0583,0.1065,0.02,0.137,0.094,14.556,0.015,0.418,2.929,0.2,38514.0,0.1054,0.1589,0.131,0.3668974197608558,0.8129770992366412,2.215815798777055
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,62.33,27.8640032,1.4626,0.4655600395324122,0.7384,0.0465,0.0922,0.017,0.118,0.075,12.604,0.013,0.334,2.702,0.2,38932.0,0.0869,0.1589,0.131,0.29263687853996223,0.7038167938931298,2.405085775260609
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,64.82,28.977132799999996,1.5211,0.484181167874164,0.6852,0.0348,0.0772,0.014,0.099,0.056,10.552,0.011,0.25,2.411,0.2,39361.0,0.067,0.1589,0.131,0.21900566393958462,0.5893129770992367,2.690857243134159
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,67.31,30.0902624,1.5796,0.5028022962159158,0.5908,0.023,0.0616,0.011,0.079,0.037,8.421,0.009,0.165,2.002,0.2,39800.0,0.0453,0.1589,0.131,0.144745122718691,0.47022900763358777,3.248669100564222
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,69.81,31.2078624,1.6381,0.5214234245576674,0.4114,0.0114,0.0456,0.008,0.059,0.018,6.232,0.007,0.082,1.344,0.2,40250.0,0.0214,0.1589,0.131,0.07174323473882945,0.3480916030534351,4.851908396946565
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,9000,72.3,32.320992,1.6966,0.5400445528994193,0.0065,0.0001,0.0293,0.005,0.038,0.0,4.01,0.004,0.001,0.021,0.2,40711.0,0.0,0.1589,0.131,0.0006293266205160478,0.22366412213740458,355.4022900763359
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,0.0,0.0,0.0,0.0,0.0,0.159,0.1302,0.033,0.206,0.317,24.415,0.023,1.408,5.882,0.2,36501.0,0.3884,0.159,0.1302,1.0,1.0,1.0
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,2.77,1.2383008,0.0586,0.018652959330370134,0.0707,0.1586,0.1314,0.033,0.208,0.316,24.64,0.024,1.405,5.816,0.2,36567.0,0.3836,0.159,0.1302,0.9974842767295596,1.009216589861751,1.0117619028248324
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,5.55,2.4810719999999997,0.1171,0.03727408767212189,0.1395,0.1584,0.133,0.033,0.211,0.315,24.941,0.024,1.403,5.737,0.2,36646.0,0.3781,0.159,0.1302,0.9962264150943397,1.021505376344086,1.0253747148908439
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,8.32,3.7193728,0.1757,0.05592704700249202,0.2058,0.1582,0.135,0.034,0.214,0.315,25.324,0.024,1.402,5.644,0.2,36739.0,0.3718,0.159,0.1302,0.9949685534591195,1.0368663594470047,1.042109678584537
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,11.09,4.9576736,0.2343,0.07458000633286216,0.2693,0.1581,0.1376,0.035,0.218,0.315,25.796,0.025,1.401,5.537,0.2,36848.0,0.3647,0.159,0.1302,0.9943396226415093,1.0568356374807988,1.0628517796296457
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,13.86,6.1959744,0.2928,0.09320113467461391,0.3293,0.1581,0.1406,0.035,0.223,0.315,26.358,0.025,1.4,5.418,0.2,36974.0,0.3567,0.159,0.1302,0.9943396226415093,1.0798771121351767,1.0860244201738969
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,16.64,7.4387456,0.3514,0.11185409400498404,0.3856,0.158,0.144,0.036,0.228,0.315,27.007,0.026,1.4,5.286,0.2,37118.0,0.348,0.159,0.1302,0.9937106918238994,1.1059907834101381,1.112990725077291
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,19.41,8.6770464,0.41,0.13050705333535417,0.4377,0.1579,0.1479,0.037,0.234,0.315,27.735,0.026,1.399,5.144,0.2,37279.0,0.3385,0.159,0.1302,0.9930817610062894,1.1359447004608294,1.1438581847578966
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,22.18,9.9153472,0.4685,0.14912818167710595,0.4856,0.1577,0.1521,0.038,0.241,0.314,28.527,0.027,1.397,4.993,0.2,37459.0,0.3284,0.159,0.1302,0.9918238993710692,1.1682027649769586,1.1778328448404338
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,24.96,11.1581184,0.5271,0.16778114100747607,0.5292,0.1572,0.1566,0.039,0.248,0.313,29.36,0.028,1.393,4.837,0.2,37658.0,0.3176,0.159,0.1302,0.9886792452830189,1.2027649769585251,1.2165370950153023
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,27.73,12.3964192,0.5857,0.18643410033784621,0.5685,0.1564,0.1611,0.041,0.255,0.311,30.203,0.029,1.385,4.677,0.2,37877.0,0.3063,0.159,0.1302,0.9836477987421384,1.237327188940092,1.2578965667613469
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,30.5,13.63472,0.6442,0.20505522867959797,0.6038,0.155,0.1654,0.042,0.262,0.309,31.018,0.03,1.374,4.516,0.2,38114.0,0.2945,0.159,0.1302,0.9748427672955975,1.270353302611367,1.3031366136464992
apc_performance_point,APC_5x7.5E,PER3_5x75E.dat,https://www.apcprop.com/files/PER3_5x75E.dat,5x7.5E                   (5x75E.dat),v2022-0915,09/22/2022,5.0,7.5,1.5,2,5-inch high-pitch bridge toward high J,10000,33.28,14.8774912,0.7028,0.22370818800996808,0.6354,0.1531,0.1693,0.043,0.268,0.305,31.757,0.03,1.356,4.355,0.2,38371.0,0.2823,0.159,0.1302,0.9628930817610064,1.3003072196620584,1.3504170341362982
